DESCRI;DESC_PLA;DATA;BASE
LAMPADA P/LANT.UNI(67) 5W/24V;DL Manutenção de Caminhões;24/09/2024 13:05;P
LAMPADA H7 TRUCKSTAR 70W 24V;DL Manutenção de Caminhões;24/09/2024 13:12;P
LAMPADA PISCA/RE UNIV 21W/24V;DL Manutenção de Caminhões;24/09/2024 13:12;P
PRESTAÇÃO DE SERVIÇO;DL Manutenção de Caminhões;24/09/2024 13:21;P
ROLAMENTO FAG 607ZZ IND;DO Insumos de Ponte Rolante;24/09/2024 13:28;P
RETENTOR ARCA 01861 ST;DO Insumos de Ponte Rolante;24/09/2024 13:28;P
RETENTOR ARCA 01116 ST;DO Insumos de Ponte Rolante;24/09/2024 13:28;P
TRAVA PARA CUBO ST;DO Insumos de Ponte Rolante;24/09/2024 13:28;P
ROLAMENTO NSK 6010DDU;DO Insumos de Ponte Rolante;24/09/2024 13:28;P
ROLAMENTO SKF 32008 ST;DO Insumos de Ponte Rolante;24/09/2024 13:28;P
ROLAMENTO HCH 6307DDU;DO Insumos de Ponte Rolante;24/09/2024 13:28;P
ANEL ELASTICO E36 IND;DO Insumos de Ponte Rolante;24/09/2024 13:28;P
ROLAMENTO NSK 6307ZZ ST;DO Insumos de Ponte Rolante;24/09/2024 13:28;P
PRESTAÇÃO DE SERVIÇO;DO Manutenção de Ponte Rolante;24/09/2024 13:39;P
CONECTOR MACHO METAL 10X 1/4;AP Maquinas e Equipamentos;24/09/2024 14:49;P
LUVA 1/4 FEMEA BSP X 1/4 FEMEA BSP LATAO;AP Maquinas e Equipamentos;24/09/2024 14:49;P
MANGUEIRA PU AZUL 10,00;AP Maquinas e Equipamentos;24/09/2024 14:49;P
MACARICO DE CORTE  AEME 3 CANOS AM-531;AP Maquinas e Equipamentos;24/09/2024 14:49;P
ROD.GIR 158 PRETO C/PLA 60X43 RODA B´C/ROL ESF AMARE;AP Maquinas e Equipamentos;24/09/2024 14:49;P
BROCA CONCRETO STANDARD 10,00 MM;AP Maquinas e Equipamentos;24/09/2024 14:49;P
EMENDA SIMPLES P/MANGUEIRA 1/2 X 1/2 LATAO;AP Maquinas e Equipamentos;24/09/2024 14:49;P
ABRAÇADEIRA  RSF 9MM 1/2 X 5/8 MM;AP Maquinas e Equipamentos;24/09/2024 14:49;P
CONECTOR FEMEA METAL 10 X 1/4 BSP;AP Maquinas e Equipamentos;24/09/2024 14:49;P
FITA VEDA ROSCA 18MMX50MM;AP Maquinas e Equipamentos;24/09/2024 14:49;P
MOLA 99181;AP Maquinas e Equipamentos;24/09/2024 14:49;P
BROCA CONCRETO STANDARD 6,00 MM;AP Maquinas e Equipamentos;24/09/2024 14:49;P
BICO DE CORTE PARA MACARICO 1502;AP Maquinas e Equipamentos;24/09/2024 14:49;P
EMENDA SIMPLES P/MANGUEIRA 5/16 X 5/16 LATAO;AP Maquinas e Equipamentos;24/09/2024 14:49;P
NIPLE 1/4 NPT X 1/4 NPT LATAO;AP Maquinas e Equipamentos;24/09/2024 14:49;P
CHAVETA TREFILADA 12 X 8 X 500MM;AP Maquinas e Equipamentos;24/09/2024 14:49;P
TEE UNIAO 08;AP Maquinas e Equipamentos;24/09/2024 14:49;P
BROCA CONCRETO STANDARD 8,00MM;AP Maquinas e Equipamentos;24/09/2024 14:49;P
BICO DE CORTE PARA MACARICO 1502 N04;AP Maquinas e Equipamentos;24/09/2024 14:49;P
ABRAÇADEIRA RSF 9MM 5/166 POL A 1/2 POL;AP Maquinas e Equipamentos;24/09/2024 14:49;P
TEE MACHO CENTRAL 10 X 1/4 BSP;AP Maquinas e Equipamentos;24/09/2024 14:49;P
CONECTOR FEMEA 10 X 1/4 BSP;AP Maquinas e Equipamentos;24/09/2024 14:49;P
VALVULA;DL Manutenção de Carros;24/09/2024 15:02;P
195/65R15 SPFM800 DUNLOP 91H;DL Manutenção de Carros;24/09/2024 15:02;P
SACO ZIP MBLIFE N03 7X10CM PC/100;DA Manutenção e Limpeza;24/09/2024 15:05;P
MR6 RED 58 FC 12V CARC.80 C-120-6 ALUMINIO;DO Insumos de Ponte Rolante;24/09/2024 15:16;P
MF 4P. 1,5CV TRIF 220/380V;DO Insumos de Ponte Rolante;24/09/2024 15:16;P
MF 4P 1,5CV TRIF.220/380V;DO Insumos de Ponte Rolante;24/09/2024 15:16;P
PRESTAÇÃO DE SERVIÇO;DL Manutenção de Carros;24/09/2024 15:56;P
SERVICOS DE VIGILANCIA;DA Monitoramento e Segurança;24/09/2024 16:08;P
CONJUNTO DE TELECOMANDO F26;DO Insumos de Ponte Rolante;24/09/2024 16:53;P
CINTA MODELO SLING 4 METROS;DO Manutenção de Ponte Rolante;24/09/2024 17:12;P
CINTA MODELO SLING 5 METROS;DO Manutenção de Ponte Rolante;24/09/2024 17:12;P
CLAMP ACCESSORY PACK;CSP Serviço Terceiro;25/09/2024 07:42;P
MONITOR 23.8 FULL HD;AP Maquinas e Equipamentos;26/09/2024 09:00;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;26/09/2024 09:17;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;26/09/2024 09:20;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;26/09/2024 09:22;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;26/09/2024 09:23;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;26/09/2024 09:23;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;26/09/2024 09:25;P
BOBINA GALVALUME 0,47 X 1200 AZM 120;CSP Mercadoria Revenda;26/09/2024 09:30;P
LUVA VAQUETA/RASPA MISTA TAM 9 CA 20601;DP E.P.I's;26/09/2024 11:27;P
BOBINA FINA FRIO 1.20X1.200;CSP Mercadoria Revenda;26/09/2024 13:31;P
BOBINA FINA FRIO 1.20X1.200;CSP Mercadoria Revenda;26/09/2024 13:31;P
BOBINA FINA FRIO 1.20X1.200;CSP Mercadoria Revenda;26/09/2024 13:31;P
BOBINA FINA FRIO 1.20X1.200;CSP Mercadoria Revenda;26/09/2024 13:31;P
BOBINA FINA FRIO 1.20X1.200;CSP Mercadoria Revenda;26/09/2024 13:31;P
PRESTAÇÃO DE SERVIÇO;DA Sistema de Gestão;26/09/2024 16:02;P
EXTENSOR DE TELA NOTEBOOK;DA Bens de Pequeno Valor;26/09/2024 16:35;P
CH FF 1,20 X 1200 X 3000;CSP Mercadoria Revenda;27/09/2024 08:19;P
TB QD FQ 60X60X1,50X6000;CSP Mercadoria Revenda;27/09/2024 08:27;P
TB QD FQ 80X80X1,50X6000;CSP Mercadoria Revenda;27/09/2024 08:27;P
TB RT FQ 150X50X1,50X6000;CSP Mercadoria Revenda;27/09/2024 08:27;P
VIGA W 150X13;CSP Mercadoria Revenda;27/09/2024 09:24;P
TB RT FF 60X40X1,20X6000;CSP Mercadoria Revenda;27/09/2024 09:46;P
TB RT FF 80X40X1,50X6000;CSP Mercadoria Revenda;27/09/2024 09:46;P
TB QD FQ 80X80X2,00X6000;CSP Mercadoria Revenda;27/09/2024 09:46;P
PRESTAÇÃO DE SERVIÇO;DA Sistema de Gestão;27/09/2024 11:45;P
TB RT ZN 80X40X1,25X6000;CSP Mercadoria Revenda;27/09/2024 13:46;P
CARREGADOR DE PILHAS RECARREGÁVEIS DURACELL Aa/aaa Com 4 Aa;DA Bens de Pequeno Valor;27/09/2024 15:34;P
TB RT FF 40X20X1,50X6000;CSP Mercadoria Revenda;30/09/2024 07:33;P
TB QD FQ 60X60X1,50X6000;CSP Mercadoria Revenda;30/09/2024 07:33;P
CH GR 6,30 X 1200 X 3000;CSP Mercadoria Revenda;30/09/2024 07:41;P
CH GR 4,75 X 1200 X 3000;CSP Mercadoria Revenda;30/09/2024 07:41;P
VIGA W 150X13;CSP Mercadoria Revenda;30/09/2024 07:59;P
VIGA W 150X18;CSP Mercadoria Revenda;30/09/2024 08:00;P
VIGA W 200X15;CSP Mercadoria Revenda;30/09/2024 08:07;P
VIGA W 200X22,5;CSP Mercadoria Revenda;30/09/2024 08:07;P
CARBON BLACK 7;DA Manutenção Predial;30/09/2024 08:14;P
VALVULA FILTRO BABY CZ33 C/CANOPLA;DA Manutenção Predial;30/09/2024 08:14;P
CH FF 1,20 X 1200 X 3000;CSP Mercadoria Revenda;30/09/2024 09:05;P
CH FF 1,50 X 1200 X 3000;CSP Mercadoria Revenda;30/09/2024 09:05;P
TB QD FF 15X15X0,90X6000;CSP Mercadoria Revenda;30/09/2024 09:16;P
3 PORTA FOLHA A4 PAREDE SIMILAR;DA Manutenção Predial;30/09/2024 09:30;P
PRESTAÇÃO DE SERVIÇO;DP Salários;30/09/2024 10:34;P
PRESTAÇÃO DE SERVIÇO;DP Salários;30/09/2024 10:38;P
PRESTAÇÃO DE SERVIÇO;DP Salários;30/09/2024 10:49;P
PRESTAÇÃO DE SERVIÇO;DP Salários;30/09/2024 10:52;P
PRESTAÇÃO DE SERVIÇO;DP Salários;30/09/2024 10:55;P
PRESTAÇÃO DE SERVIÇO;DP Salários;30/09/2024 10:56;P
CAPA TPU+ PELICULA 3D PARA SAMSUNG A15;DA Despesas de Uso/Consumo;30/09/2024 11:47;P
LONA PRETA  FINA;AP Obra Filial SJ;30/09/2024 12:08;P
CIMENTO CSN CO III 50 KG;AP Obra Filial SJ;30/09/2024 12:08;P
AREIA MEDIA (METRO);AP Obra Filial SJ;30/09/2024 12:08;P
FERRAGEM ARMADA;AP Obra Filial SJ;30/09/2024 12:08;P
FERRAGEM ARMADA 5/16;AP Obra Filial SJ;30/09/2024 12:08;P
CAL ITAU;AP Obra Filial SJ;30/09/2024 12:08;P
MACTRASET (CAIXA);AP Obra Filial SJ;30/09/2024 12:08;P
PARAFUSO FRANCES 3/8X3;AP Obra Filial SJ;30/09/2024 12:08;P
PARAFUSO SEXTAVADO 1/4 X 65;AP Obra Filial SJ;30/09/2024 12:08;P
PARAFUSO SEXTAVADO 1/4X50;AP Obra Filial SJ;30/09/2024 12:08;P
PROCESSADOR INTEL CORE I3;AP Maquinas e Equipamentos;30/09/2024 12:39;P
PLACA MOTHERBOARD ASUS;AP Maquinas e Equipamentos;30/09/2024 12:39;P
PENTE DE MEMORIA 16 GB DDR4;AP Maquinas e Equipamentos;30/09/2024 12:39;P
SSD0240GB PATRIOT BURST;AP Maquinas e Equipamentos;30/09/2024 12:39;P
GABIENTE PADRAO HAYOM PRETO GB 1723;AP Maquinas e Equipamentos;30/09/2024 12:39;P
FONTE ALIMENTAÇÃO ATX 230W HAYOM C/CABO;AP Maquinas e Equipamentos;30/09/2024 12:39;P
KIT TECLADO E MOUSE EXAGON SEM FIO;AP Maquinas e Equipamentos;30/09/2024 12:39;P
ESTABILIZADOR ES-300VA BM 115V BEM LIGADO;AP Maquinas e Equipamentos;30/09/2024 12:39;P
ESMALTE LUKSCOLOR BR PRETO;DA Manutenção Predial;30/09/2024 12:45;P
THINNER  THINSOL 216;DA Manutenção Predial;30/09/2024 12:45;P
RISTRETTO NEW SKU;DA Café;30/09/2024 12:47;P
FALCOLIT 15 DF S/B AMARELO SEG;DO Insumos de Ponte Rolante;30/09/2024 12:52;P
DILUENTE 9801 ALQUIDICO 18 LITROS;DO Insumos de Ponte Rolante;30/09/2024 12:52;P
AR SOLID MIG 1MM;DA Despesas de Uso/Consumo;30/09/2024 13:08;P
COPO PLASTICO 180 ML 100 UND ECOCOPO;DA Despesas de Uso/Consumo;30/09/2024 13:15;P
COPO PLASTICO 80ML 100UN TERMOPOT;DA Despesas de Uso/Consumo;30/09/2024 13:15;P
CADEIRA SECRET BASE GIRATORIA;DA Bens de Pequeno Valor;30/09/2024 18:12;P
PINO DE CENTRO;DL Manutenção de Caminhões;30/09/2024 18:14;P
MOLA 1/3 EIZO MBB 1620/1720;DL Manutenção de Caminhões;30/09/2024 18:14;P
PRESTAÇÃO DE SERVIÇO;DL Manutenção de Caminhões;30/09/2024 18:17;P
BOBINA GALVALUME 0,47 X 1200 AZM 120;CSP Mercadoria Revenda;01/10/2024 07:58;P
BOBINA GALVALUME 0,47 X 1200 AZM 120;CSP Mercadoria Revenda;01/10/2024 08:00;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;01/10/2024 08:02;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;01/10/2024 08:03;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;01/10/2024 08:05;P
CAFE PACAEMBU 500G EXTRA FORTE;DA Café;01/10/2024 08:06;P
AÇUCAR BIG BOM 5KG CRISTAL;DA Café;01/10/2024 08:06;P
BOMBOM NESTLE 251G ESPECIALIDADES;DA Café;01/10/2024 08:06;P
FILTRO MELITTA 103 AG ADOCADA 30 UN;DA Café;01/10/2024 08:06;P
PAPEL HIGIENICO  ATUALLE FD 24UN 20MT;DA Manutenção e Limpeza;01/10/2024 08:06;P
ROLAMENTO NSK 6212DDU;DO Manutenção de Ponte Rolante;01/10/2024 08:23;P
PRESTAÇÃO DE SERVIÇO;DP Salários;01/10/2024 08:44;P
PRESTAÇÃO DE SERVIÇO;DA Serviço Terceiro;01/10/2024 08:52;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;01/10/2024 09:25;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;01/10/2024 09:26;P
BOBINA GALVALUME 0,47 X 1200 AZM 120;CSP Mercadoria Revenda;01/10/2024 09:27;P
1020 RED LAMINADO 76.20 X 1500;DO Insumos de Ponte Rolante;01/10/2024 09:57;P
FITA RELAMINADA 0,80 X 25,4;DO Insumos de Expedição;01/10/2024 10:03;P
PLACA MOTHERBOARD DUEX DX H110ZG DDR4;DA Bens de Pequeno Valor;01/10/2024 10:27;P
PROCESSADOR INTEL CORE I3 6100;DA Bens de Pequeno Valor;01/10/2024 10:27;P
COOLER PROCESSADOR INTEL 20281;DA Bens de Pequeno Valor;01/10/2024 10:27;P
MEMORIA 8GB DDR4 2666MHZ;DA Bens de Pequeno Valor;01/10/2024 10:27;P
SSD 240GB PATRIOT BURST PE000776;DA Bens de Pequeno Valor;01/10/2024 10:27;P
GABINETE PADRAO BRAZILFC N110MATX B M255;DA Bens de Pequeno Valor;01/10/2024 10:27;P
FONTE ATX 230W BRAZIL PC;DA Bens de Pequeno Valor;01/10/2024 10:27;P
KIT TECLADO E MOUSE EXAGON SEM FIO;DA Bens de Pequeno Valor;01/10/2024 10:27;P
ESTABILIZADOR ES 300VA;DA Bens de Pequeno Valor;01/10/2024 10:27;P
BASE PARA MOUSE MIN;DA Bens de Pequeno Valor;01/10/2024 10:27;P
MOUSEPAD GAMER EG400 EVOLUT;DA Bens de Pequeno Valor;01/10/2024 10:27;P
PRESTAÇÃO DE SERVIÇO;CSP Serviço Terceiro;01/10/2024 10:37;P
GASOLINA C COMUM;DL Combustível Carros;01/10/2024 10:51;P
OLEO DIESEL B S10 - COMUM ;DL Combustível Caminhões;01/10/2024 10:51;P
MOBIL DELVAC MX 15W40 -CX 24/1;DL Combustível Caminhões;01/10/2024 10:51;P
ARLA GRANEL ;DL Combustível Caminhões;01/10/2024 10:51;P
TB QD FQ 80X80X1,50X6000;CSP Mercadoria Revenda;01/10/2024 14:37;P
TB QD ZN 100X100X1,55X6000;CSP Mercadoria Revenda;01/10/2024 14:40;P
CH FQ 2,00 X 1200 X 2500;CSP Mercadoria Revenda;01/10/2024 15:12;P
TB QD FQ 80X80X1,50X6000;CSP Mercadoria Revenda;01/10/2024 15:16;P
TB QD ZN 80X80X1,55X6000;CSP Mercadoria Revenda;01/10/2024 15:21;P
TB RED FF 101,60X1,50X6000;CSP Mercadoria Revenda;01/10/2024 15:34;P
TB RT FF 60X40X1,20X6000;CSP Mercadoria Revenda;01/10/2024 15:34;P
PRESTAÇÃO DE SERVIÇO;DA Serviços de Consultoria/Assessoria;01/10/2024 15:48;P
PRESTAÇÃO DE SERVIÇO;DA Serviços de Consultoria/Assessoria;01/10/2024 15:54;P
BICA CORRIDA;AP Obra Filial SJ;01/10/2024 16:18;P
BICA CORRIDA;AP Obra Filial SJ;01/10/2024 16:30;P
BICA CORRIDA;AP Obra Filial SJ;01/10/2024 16:36;P
BICA CORRIDA;AP Obra Filial SJ;01/10/2024 16:40;P
BICA CORRIDA;AP Obra Filial SJ;01/10/2024 16:43;P
BICA CORRIDA;AP Obra Filial SJ;01/10/2024 16:44;P
BICA CORRIDA;AP Obra Filial SJ;01/10/2024 16:46;P
BOCAL 45-85AX;AP Maquinas e Equipamentos;02/10/2024 08:06;P
BICO 65AX;AP Maquinas e Equipamentos;02/10/2024 08:06;P
ELETRODO 45A-105A G1;AP Maquinas e Equipamentos;02/10/2024 08:06;P
ACIONAMENTO 45A 105A;AP Maquinas e Equipamentos;02/10/2024 08:06;P
BICO CONTATO MIG AEME AM-063 1.20X30 (TOCHA 235/240);AP Maquinas e Equipamentos;02/10/2024 08:28;P
CONDUITE AEME ESPIRAL ACO AM805 5,5 METROS;AP Maquinas e Equipamentos;02/10/2024 08:28;P
TRENA LUFKIN 5 METROS L516CMES;AP Maquinas e Equipamentos;02/10/2024 08:28;P
PRESTAÇÃO DE SERVIÇO;DL Manutenção de Caminhões;02/10/2024 09:19;P
PRESTAÇÃO DE SERVIÇO;DL Manutenção de Caminhões;02/10/2024 09:16;P
ÁGUA SANITÁRIA 5L;DA Manutenção e Limpeza;02/10/2024 09:56;P
ÁLCOOL GEL 5L;DA Manutenção e Limpeza;02/10/2024 09:56;P
BOM AR LAVANDA 360 ML;DA Manutenção e Limpeza;02/10/2024 09:56;P
DESINFETANTE ALGAS MARINHAS 5 LITROS;DA Manutenção e Limpeza;02/10/2024 09:56;P
DETERGENTE YPE 500 ML NEUTRO;DA Manutenção e Limpeza;02/10/2024 09:56;P
ESPONJA DUPLA FACE;DA Manutenção e Limpeza;02/10/2024 09:56;P
FLOTADOR 5L;DA Manutenção e Limpeza;02/10/2024 09:56;P
LUVA LATEX P;DA Manutenção e Limpeza;02/10/2024 09:56;P
PAPEL TOALHA INTERFOLHA BRANCO;DA Manutenção e Limpeza;02/10/2024 09:56;P
QUEROSENE LÍQUIDA PERFUMADA 1L;DA Manutenção e Limpeza;02/10/2024 09:56;P
SABAO EM BARRA YPE 5 UNID PCT;DA Manutenção e Limpeza;02/10/2024 09:56;P
SABÃO EM PÓ;DA Manutenção e Limpeza;02/10/2024 09:56;P
SABONETE LIQUIDO 5 LITROS ERVA DOCE;DA Manutenção e Limpeza;02/10/2024 09:56;P
SACO LIXO 1 KILO 100 LT;DA Manutenção e Limpeza;02/10/2024 09:56;P
VASSOURA PIACAVA N 4;DA Manutenção e Limpeza;02/10/2024 09:56;P
ESCOVA BOSCH CARVAO;DO Manutenção de Máquinas e Equipamentos;02/10/2024 10:19;P
ESPIRAL CD LINUX 160F;DA Material Escritório;02/10/2024 10:26;P
ESFER BIC CRISTAL AVULSO;DA Material Escritório;02/10/2024 10:26;P
BOR A BRANCA 20 AVULSA;DA Material Escritório;02/10/2024 10:26;P
LAPIS PTO MULTICOLOR UN;DA Material Escritório;02/10/2024 10:26;P
PORTA LAPIS/CLIPS/LEMBRETE CRISTAL;DA Material Escritório;02/10/2024 10:26;P
MARCA TEXTO MAXPRINT AMARELO;DA Material Escritório;02/10/2024 10:26;P
REGUA PL 30CM CRISTAL WALEU UNID;DA Material Escritório;02/10/2024 10:26;P
PERFURADOR GATE METAL 2F;DA Material Escritório;02/10/2024 10:26;P
EXTRATOR DE GRAMPO ESPATULA;DA Material Escritório;02/10/2024 10:26;P
COLA BASTAO;DA Material Escritório;02/10/2024 10:26;P
APONTADOR LAPIS;DA Material Escritório;02/10/2024 10:26;P
TINTA CARIMBO  RADEX 40 ML PRETA;DA Material Escritório;02/10/2024 10:26;P
TESOURA MUNDIAL;DA Material Escritório;02/10/2024 10:26;P
CAIXA CORRESP TRIPLA;DA Material Escritório;02/10/2024 10:26;P
GRAMPO TRILHO PLASTICO PCT C/50 DELLO;DA Material Escritório;02/10/2024 10:26;P
GRAMPEADOR METAL MAXPRINT;DA Material Escritório;02/10/2024 10:26;P
GRAMPO GRAMP 26/6 GALVANIZADO;DA Material Escritório;02/10/2024 10:26;P
BLOCO RECADO POSTIT;DA Material Escritório;02/10/2024 10:26;P
CORRETIVO FITA JOCAR;DA Material Escritório;02/10/2024 10:26;P
PILHA DURACELL AA PEQUENA;DA Material Escritório;02/10/2024 10:26;P
GRAFITE FABER;DA Material Escritório;02/10/2024 10:26;P
SULFITE MAGNUM DIGITAL PCT 500 FOLHAS;DA Material Escritório;02/10/2024 10:26;P
ENVELOPE BRANCO 17X25;DA Material Escritório;02/10/2024 10:26;P
PASTA PL EL OF 5,5 CRISTAL REF 1025 UNID;DA Material Escritório;02/10/2024 10:26;P
MOLHA DEDO ESPONJA;DA Material Escritório;02/10/2024 10:26;P
MOUSE PAD C/APOIO ESPUMA HOOPSON;DA Material Escritório;02/10/2024 10:26;P
MARCA TEXTO MAXPRINT ROSA;DA Material Escritório;02/10/2024 10:26;P
MARCA TEXTO MAXPRINT LARANJA;DA Material Escritório;02/10/2024 10:26;P
MARCA TEXTO MAXPRINT AZUL;DA Material Escritório;02/10/2024 10:26;P
MARCA TEXTO MAXPRINT VERDE;DA Material Escritório;02/10/2024 10:26;P
PASTA L NEW LINE PCT 10;DA Material Escritório;02/10/2024 10:26;P
SULFITE EXECUTIVE A4 75GR;DA Material Escritório;02/10/2024 10:26;P
PRESTAÇÃO DE SERVIÇO;DA Serviço Terceirizado de Informatica;02/10/2024 16:36;P
PRESTAÇÃO DE SERVIÇO;DA Contabilidade;03/10/2024 08:28;P
PRESTAÇÃO DE SERVIÇO;DL Manutenção de Caminhões;03/10/2024 08:37;P
ORION - VALV P MICROTORIO;DA Manutenção Predial;03/10/2024 09:08;P
CENSI- MECANISMO ENTRADA UNIV;DA Manutenção Predial;03/10/2024 09:08;P
CENSI- MECANISMO SAIDA ACION.PNEUMATICO;DA Manutenção Predial;03/10/2024 09:08;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;03/10/2024 10:22;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;03/10/2024 10:23;P
FITA CREPE TESA 48X50;DA Manutenção Predial;03/10/2024 11:49;P
TRINCHAS 500  1 TIGRE;DA Manutenção Predial;03/10/2024 11:49;P
TRINCHAS 500 3/4 TIGRE;DA Manutenção Predial;03/10/2024 11:49;P
ELEMENTO DE FILTRO DE COMBUSTIVEL;DL Manutenção de Caminhões;03/10/2024 12:30;P
JOGO DE PECAS DO ELEMNTO FILTRO DE OLEO;DL Manutenção de Caminhões;03/10/2024 12:30;P
CJ ELEMENTO DO FILTRO;DL Manutenção de Caminhões;03/10/2024 12:30;P
ELEMENTO DE FILTRO DE AR;DL Manutenção de Caminhões;03/10/2024 12:30;P
ANEL VEDAÇÃO DIN 7603;DL Manutenção de Caminhões;03/10/2024 12:30;P
OIL SAE 15W40 BM;DL Manutenção de Caminhões;03/10/2024 12:30;P
CADEIRA CAIXA ALTA COM RODIZIOS URBAN;DA Bens de Pequeno Valor;03/10/2024 12:39;P
LOCAÇÃO CILINDRO SOLDA FERRO S5 CIL 50L 10M3;DO Aluguel de Cilindros;03/10/2024 13:18;P
PRESTAÇÃO DE SERVIÇO;DO Manutenção de Máquinas e Equipamentos;03/10/2024 14:14;P
AGUA SANITARIA 5L LIDER;DA Manutenção e Limpeza;03/10/2024 15:19;P
BOM AR FLOR DE ALGODAO 360 ML;DA Manutenção e Limpeza;03/10/2024 15:19;P
CESTO 64 L INPLAST;DA Manutenção e Limpeza;03/10/2024 15:19;P
DESINFETANTE ALGAS BARBAREX 5L;DA Manutenção e Limpeza;03/10/2024 15:19;P
DETERGENTE LIQUIDO YPE NEUTRO 500 ML;DA Manutenção e Limpeza;03/10/2024 15:19;P
ESPONJA DUPLA FACE;DA Manutenção e Limpeza;03/10/2024 15:19;P
FLOAT REVTEC 5 L;DA Manutenção e Limpeza;03/10/2024 15:19;P
LIXEIRA 8L INOX;DA Manutenção e Limpeza;03/10/2024 15:19;P
LUVA LATEX M AMARELA INOVEN;DA Manutenção e Limpeza;03/10/2024 15:19;P
QUEROSENE BUFALO PERFUMADO LAVAN DA;DA Manutenção e Limpeza;03/10/2024 15:19;P
SABAO DE BARRA YPE 5 UNIDADES;DA Manutenção e Limpeza;03/10/2024 15:19;P
SABAO EM PO TRIEX;DA Manutenção e Limpeza;03/10/2024 15:19;P
SABONETE LIQUIDO PREMISSE ERVA DOCE SUAVE 5 L;DA Manutenção e Limpeza;03/10/2024 15:19;P
SACO LIXO 1 KG 100 L;DA Manutenção e Limpeza;03/10/2024 15:19;P
FREE 970 (50 KG);DO Solda;03/10/2024 15:31;P
PONTEIRA CABO 50/70MM ROSCA 1/4;DO Manutenção de Máquinas e Equipamentos;03/10/2024 15:37;P
LUVA CABO CORRENTE 38 X 21,5 X 18;DO Manutenção de Máquinas e Equipamentos;03/10/2024 15:37;P
PONTEIRA TRASEIRA;DO Manutenção de Máquinas e Equipamentos;03/10/2024 15:37;P
CESTA BASICA ;DA Doação;03/10/2024 15:51;P
SACO ZIP LOCK FECHO HERMETICO;DO Embalagem;03/10/2024 16:00;P
VENTILADOR MONDIAL;DA Bens de Pequeno Valor;03/10/2024 16:09;P
MONITOR GAMER IPS 23.8 FULL HD LG 75HZ;DA Bens de Pequeno Valor;03/10/2024 16:12;P
MONITOR GAMER IPS 23.8 FULL HD LG 75HZ;DA Bens de Pequeno Valor;03/10/2024 16:15;P
LONA MOLDADA PLACA 560X560X1/4;DO Insumos de Ponte Rolante;03/10/2024 16:18;P
PRESTAÇÃO DE SERVIÇO;DA Manutenção Predial;24/10/2024 17:21;P
STECK PINO 3P T.32A 380V;DA Manutenção Predial;04/10/2024 08:38;P
CONECTOR MODULAR RJ 45;DA Manutenção Predial;04/10/2024 08:38;P
DISJUNTOR DIN 3P 63A ALUMBRA;DA Manutenção Predial;04/10/2024 08:38;P
ALICATE CRIMPAR CONECTOR RJ45 HIKARI HK300;DA Manutenção Predial;04/10/2024 08:38;P
CONECTOR MODULAR RJ45 CAT;DA Manutenção Predial;04/10/2024 08:38;P
TRAMONTINAP LIZ TOMADA 2P T 10A;DA Manutenção Predial;04/10/2024 08:38;P
TRAMONTINA LIZ TOMADA TELEFONE RJ11;DA Manutenção Predial;04/10/2024 08:38;P
TRAMONTINA LIZFLEX CAIXA C/TAMPA 1P;DA Manutenção Predial;04/10/2024 08:38;P
FILTRO DE LINHA 5T PLASTICO;DA Manutenção Predial;04/10/2024 08:38;P
FITA DUPLA FACE 3M FIXA FORTE 19MMX2MT;DA Manutenção Predial;04/10/2024 08:38;P
ABRAÇADEIRA NYLON LOTUS 2,5X100 BRANCA;DA Manutenção Predial;04/10/2024 08:38;P
FITA ISOLANTE IMPERIAL 20MX18MM;DA Manutenção Predial;04/10/2024 08:38;P
FITA ISOLANTE 3M ALTA TENSAO 10MX19MM;DA Manutenção Predial;04/10/2024 08:38;P
LUKMA 29010 SUPORTE FIXADOR TM-30;DA Manutenção Predial;04/10/2024 08:38;P
CABO PP 3X1,5MM;DA Manutenção Predial;04/10/2024 08:38;P
FERRAGEM ARMADA 3/8 (GAIOLA);AP Obra Filial SJ;04/10/2024 08:49;P
FERRAGEM ARMADA 5/16;AP Obra Filial SJ;04/10/2024 08:49;P
PREGO DIVERSOS ACO;AP Obra Filial SJ;04/10/2024 08:49;P
PREGO;AP Obra Filial SJ;04/10/2024 08:49;P
PINO FEMEA 10A;AP Obra Filial SJ;04/10/2024 08:49;P
